Year,League,Team,MarketValue_M_Euro,League_Avg_Attendance,League_Google_Interest,Team_Name
2024,Serie A,44,113.43,11662951.0,36.91666666666666,ACF Fiorentina
2024,Serie A,42,107.35,11662951.0,36.91666666666666,Juventus
2024,Serie A,52,106.58,11662951.0,36.91666666666666,Team_52
2024,Serie A,46,95.83,11662951.0,36.91666666666666,AC Monza
2024,Serie A,41,95.6,11662951.0,36.91666666666666,SS Lazio
2024,Serie A,36,93.63,11662951.0,36.91666666666666,US Lecce
2015,Ligue 1,35,436.3,7947438.0,0.8333333333333334,Paris Saint-Germain
2015,Ligue 1,39,227.4,7947438.0,0.8333333333333334,AS Monaco
2015,Ligue 1,33,166.3,7947438.0,0.8333333333333334,Stade Rennes
2015,Ligue 1,38,129.5,7947438.0,0.8333333333333334,LOSC Lille
2015,Ligue 1,40,97.2,7947438.0,0.8333333333333334,Olympique Marsilya
2015,Ligue 1,38,94.15,7947438.0,0.8333333333333334,LOSC Lille
2015,Ligue 1,42,90.7,7947438.0,0.8333333333333334,Olympique Lyon
2015,Ligue 1,35,70.95,7947438.0,0.8333333333333334,Paris Saint-Germain
2015,Ligue 1,34,70.8,7947438.0,0.8333333333333334,OGC Nice
2015,Ligue 1,35,58.05,7947438.0,0.8333333333333334,Paris Saint-Germain
2015,Ligue 1,32,44.4,7947438.0,0.8333333333333334,RC Lens
2015,Ligue 1,35,42.95,7947438.0,0.8333333333333334,Paris Saint-Germain
2015,Ligue 1,32,42.9,7947438.0,0.8333333333333334,RC Lens
2015,Ligue 1,32,39.3,7947438.0,0.8333333333333334,RC Lens
2015,Ligue 1,30,36.8,7947438.0,0.8333333333333334,RC Strasbourg Alsace
2015,Ligue 1,31,33.5,7947438.0,0.8333333333333334,Montpellier HSC
2015,Ligue 1,34,32.35,7947438.0,0.8333333333333334,OGC Nice
2015,Ligue 1,37,30.7,7947438.0,0.8333333333333334,Toulouse FC
2015,Ligue 1,31,24.25,7947438.0,0.8333333333333334,Montpellier HSC
2015,Ligue 1,30,18.4,7947438.0,0.8333333333333334,RC Strasbourg Alsace
2016,Ligue 1,39,519.0,7962103.0,1.0,AS Monaco
2016,Ligue 1,47,309.55,7962103.0,1.0,Stade Reims
2016,Ligue 1,34,211.35,7962103.0,1.0,OGC Nice
2016,Ligue 1,39,132.8,7962103.0,1.0,AS Monaco
2016,Ligue 1,33,119.65,7962103.0,1.0,Stade Rennes
2016,Ligue 1,36,88.9,7962103.0,1.0,FC Lorient
2016,Ligue 1,42,85.03,7962103.0,1.0,Olympique Lyon
2016,Ligue 1,46,83.9,7962103.0,1.0,FC Nantes
2016,Ligue 1,43,80.9,7962103.0,1.0,Stade Brest 29
2016,Ligue 1,38,77.3,7962103.0,1.0,LOSC Lille
2016,Ligue 1,41,61.1,7962103.0,1.0,Le Havre AC
2016,Ligue 1,35,60.95,7962103.0,1.0,Paris Saint-Germain
2016,Ligue 1,30,50.9,7962103.0,1.0,RC Strasbourg Alsace
2016,Ligue 1,36,46.08,7962103.0,1.0,FC Lorient
2016,Ligue 1,35,42.5,7962103.0,1.0,Paris Saint-Germain
2016,Ligue 1,39,37.55,7962103.0,1.0,AS Monaco
2016,Ligue 1,36,36.65,7962103.0,1.0,FC Lorient
2016,Ligue 1,37,36.45,7962103.0,1.0,Toulouse FC
2016,Ligue 1,30,33.1,7962103.0,1.0,RC Strasbourg Alsace
2016,Ligue 1,33,31.2,7962103.0,1.0,Stade Rennes
2017,Ligue 1,35,900.1,8559423.0,1.6666666666666667,Paris Saint-Germain
2017,Ligue 1,38,529.8,8559423.0,1.6666666666666667,LOSC Lille
2017,Ligue 1,34,363.8,8559423.0,1.6666666666666667,OGC Nice
2017,Ligue 1,29,236.8,8559423.0,1.6666666666666667,FC Metz
2017,Ligue 1,39,204.1,8559423.0,1.6666666666666667,AS Monaco
2017,Ligue 1,37,155.45,8559423.0,1.6666666666666667,Toulouse FC
2017,Ligue 1,35,131.25,8559423.0,1.6666666666666667,Paris Saint-Germain
2017,Ligue 1,28,110.45,8559423.0,1.6666666666666667,Clermont Foot 63
2017,Ligue 1,40,106.88,8559423.0,1.6666666666666667,Olympique Marsilya
2017,Ligue 1,36,105.7,8559423.0,1.6666666666666667,FC Lorient
2017,Ligue 1,32,96.75,8559423.0,1.6666666666666667,RC Lens
2017,Ligue 1,30,71.85,8559423.0,1.6666666666666667,RC Strasbourg Alsace
2017,Ligue 1,35,70.3,8559423.0,1.6666666666666667,Paris Saint-Germain
2017,Ligue 1,34,69.85,8559423.0,1.6666666666666667,OGC Nice
2017,Ligue 1,33,69.55,8559423.0,1.6666666666666667,Stade Rennes
2017,Ligue 1,33,60.1,8559423.0,1.6666666666666667,Stade Rennes
2017,Ligue 1,30,51.9,8559423.0,1.6666666666666667,RC Strasbourg Alsace
2017,Ligue 1,44,51.2,8559423.0,1.6666666666666667,Team_44
2017,Ligue 1,31,45.6,8559423.0,1.6666666666666667,Montpellier HSC
2017,Ligue 1,30,45.05,8559423.0,1.6666666666666667,RC Strasbourg Alsace
2018,Ligue 1,39,1010.0,8665265.0,2.25,AS Monaco
2018,Ligue 1,34,467.95,8665265.0,2.25,OGC Nice
2018,Ligue 1,57,385.83,8665265.0,2.25,Team_57
2018,Ligue 1,32,267.55,8665265.0,2.25,RC Lens
2018,Ligue 1,33,258.35,8665265.0,2.25,Stade Rennes
2018,Ligue 1,38,183.2,8665265.0,2.25,LOSC Lille
2018,Ligue 1,43,179.0,8665265.0,2.25,Stade Brest 29
2018,Ligue 1,41,168.45,8665265.0,2.25,Le Havre AC
2018,Ligue 1,42,131.25,8665265.0,2.25,Olympique Lyon
2018,Ligue 1,40,119.5,8665265.0,2.25,Olympique Marsilya
2018,Ligue 1,40,113.25,8665265.0,2.25,Olympique Marsilya
2018,Ligue 1,32,109.85,8665265.0,2.25,RC Lens
2018,Ligue 1,33,98.0,8665265.0,2.25,Stade Rennes
2018,Ligue 1,31,88.15,8665265.0,2.25,Montpellier HSC
2018,Ligue 1,37,86.95,8665265.0,2.25,Toulouse FC
2018,Ligue 1,38,79.7,8665265.0,2.25,LOSC Lille
2018,Ligue 1,37,70.65,8665265.0,2.25,Toulouse FC
2018,Ligue 1,36,70.5,8665265.0,2.25,FC Lorient
2018,Ligue 1,39,67.55,8665265.0,2.25,AS Monaco
2018,Ligue 1,32,65.8,8665265.0,2.25,RC Lens
2019,Ligue 1,35,874.15,6285741.0,4.166666666666667,Paris Saint-Germain
2019,Ligue 1,33,384.55,6285741.0,4.166666666666667,Stade Rennes
2019,Ligue 1,39,331.03,6285741.0,4.166666666666667,AS Monaco
2019,Ligue 1,31,247.78,6285741.0,4.166666666666667,Montpellier HSC
2019,Ligue 1,34,216.15,6285741.0,4.166666666666667,OGC Nice
2019,Ligue 1,37,173.45,6285741.0,4.166666666666667,Toulouse FC
2019,Ligue 1,33,171.88,6285741.0,4.166666666666667,Stade Rennes
2019,Ligue 1,31,125.35,6285741.0,4.166666666666667,Montpellier HSC
2019,Ligue 1,35,106.15,6285741.0,4.166666666666667,Paris Saint-Germain
2019,Ligue 1,41,104.83,6285741.0,4.166666666666667,Le Havre AC
2019,Ligue 1,31,91.13,6285741.0,4.166666666666667,Montpellier HSC
2019,Ligue 1,31,89.48,6285741.0,4.166666666666667,Montpellier HSC
2019,Ligue 1,30,81.68,6285741.0,4.166666666666667,RC Strasbourg Alsace
2019,Ligue 1,31,81.68,6285741.0,4.166666666666667,Montpellier HSC
2019,Ligue 1,35,71.88,6285741.0,4.166666666666667,Paris Saint-Germain
2019,Ligue 1,37,61.93,6285741.0,4.166666666666667,Toulouse FC
2019,Ligue 1,32,54.1,6285741.0,4.166666666666667,RC Lens
2019,Ligue 1,31,50.23,6285741.0,4.166666666666667,Montpellier HSC
2019,Ligue 1,35,49.65,6285741.0,4.166666666666667,Paris Saint-Germain
2019,Ligue 1,28,47.78,6285741.0,4.166666666666667,Clermont Foot 63
2020,Ligue 1,41,805.0,7088120.0,4.916666666666667,Le Havre AC
2020,Ligue 1,40,431.35,7088120.0,4.916666666666667,Olympique Marsilya
2020,Ligue 1,33,370.35,7088120.0,4.916666666666667,Stade Rennes
2020,Ligue 1,32,323.2,7088120.0,4.916666666666667,RC Lens
2020,Ligue 1,37,297.5,7088120.0,4.916666666666667,Toulouse FC
2020,Ligue 1,37,247.95,7088120.0,4.916666666666667,Toulouse FC
2020,Ligue 1,41,236.1,7088120.0,4.916666666666667,Le Havre AC
2020,Ligue 1,43,154.5,7088120.0,4.916666666666667,Stade Brest 29
2020,Ligue 1,34,113.85,7088120.0,4.916666666666667,OGC Nice
2020,Ligue 1,38,111.65,7088120.0,4.916666666666667,LOSC Lille
2020,Ligue 1,34,109.65,7088120.0,4.916666666666667,OGC Nice
2020,Ligue 1,36,105.7,7088120.0,4.916666666666667,FC Lorient
2020,Ligue 1,34,105.18,7088120.0,4.916666666666667,OGC Nice
2020,Ligue 1,36,104.3,7088120.0,4.916666666666667,FC Lorient
2020,Ligue 1,35,103.5,7088120.0,4.916666666666667,Paris Saint-Germain
2020,Ligue 1,32,103.23,7088120.0,4.916666666666667,RC Lens
2020,Ligue 1,32,94.75,7088120.0,4.916666666666667,RC Lens
2020,Ligue 1,34,72.88,7088120.0,4.916666666666667,OGC Nice
2020,Ligue 1,37,65.63,7088120.0,4.916666666666667,Toulouse FC
2020,Ligue 1,36,60.4,7088120.0,4.916666666666667,FC Lorient
2021,Ligue 1,41,875.15,7890499.0,23.166666666666668,Le Havre AC
2021,Ligue 1,40,397.7,7890499.0,23.166666666666668,Olympique Marsilya
2021,Ligue 1,41,396.0,7890499.0,23.166666666666668,Le Havre AC
2021,Ligue 1,41,306.88,7890499.0,23.166666666666668,Le Havre AC
2021,Ligue 1,36,305.35,7890499.0,23.166666666666668,FC Lorient
2021,Ligue 1,38,284.7,7890499.0,23.166666666666668,LOSC Lille
2021,Ligue 1,34,266.05,7890499.0,23.166666666666668,OGC Nice
2021,Ligue 1,35,154.05,7890499.0,23.166666666666668,Paris Saint-Germain
2021,Ligue 1,40,149.4,7890499.0,23.166666666666668,Olympique Marsilya
2021,Ligue 1,36,144.6,7890499.0,23.166666666666668,FC Lorient
2021,Ligue 1,33,120.05,7890499.0,23.166666666666668,Stade Rennes
2021,Ligue 1,54,116.85,7890499.0,23.166666666666668,Team_54
2021,Ligue 1,31,112.65,7890499.0,23.166666666666668,Montpellier HSC
2021,Ligue 1,44,105.65,7890499.0,23.166666666666668,Team_44
2021,Ligue 1,30,103.15,7890499.0,23.166666666666668,RC Strasbourg Alsace
2021,Ligue 1,41,91.05,7890499.0,23.166666666666668,Le Havre AC
2021,Ligue 1,38,89.5,7890499.0,23.166666666666668,LOSC Lille
2021,Ligue 1,50,73.2,7890499.0,23.166666666666668,Team_50
2021,Ligue 1,35,61.3,7890499.0,23.166666666666668,Paris Saint-Germain
2021,Ligue 1,39,55.1,7890499.0,23.166666666666668,AS Monaco
2022,Ligue 1,37,891.1,9009458.0,14.166666666666666,Toulouse FC
2022,Ligue 1,38,387.75,9009458.0,14.166666666666666,LOSC Lille
2022,Ligue 1,32,368.3,9009458.0,14.166666666666666,RC Lens
2022,Ligue 1,34,350.95,9009458.0,14.166666666666666,OGC Nice
2022,Ligue 1,37,331.55,9009458.0,14.166666666666666,Toulouse FC
2022,Ligue 1,41,310.8,9009458.0,14.166666666666666,Le Havre AC
2022,Ligue 1,33,247.95,9009458.0,14.166666666666666,Stade Rennes
2022,Ligue 1,39,238.2,9009458.0,14.166666666666666,AS Monaco
2022,Ligue 1,42,175.45,9009458.0,14.166666666666666,Olympique Lyon
2022,Ligue 1,40,159.05,9009458.0,14.166666666666666,Olympique Marsilya
2022,Ligue 1,39,142.9,9009458.0,14.166666666666666,AS Monaco
2022,Ligue 1,36,123.55,9009458.0,14.166666666666666,FC Lorient
2022,Ligue 1,37,119.28,9009458.0,14.166666666666666,Toulouse FC
2022,Ligue 1,37,104.8,9009458.0,14.166666666666666,Toulouse FC
2022,Ligue 1,32,76.65,9009458.0,14.166666666666666,RC Lens
2022,Ligue 1,41,76.3,9009458.0,14.166666666666666,Le Havre AC
2022,Ligue 1,44,71.8,9009458.0,14.166666666666666,Team_44
2022,Ligue 1,42,54.8,9009458.0,14.166666666666666,Olympique Lyon
2022,Ligue 1,33,48.0,9009458.0,14.166666666666666,Stade Rennes
2022,Ligue 1,41,27.0,9009458.0,14.166666666666666,Le Havre AC
2023,Ligue 1,36,1020.0,8187990.0,14.333333333333334,FC Lorient
2023,Ligue 1,40,398.55,8187990.0,14.333333333333334,Olympique Marsilya
2023,Ligue 1,36,375.35,8187990.0,14.333333333333334,FC Lorient
2023,Ligue 1,41,328.9,8187990.0,14.333333333333334,Le Havre AC
2023,Ligue 1,49,311.4,8187990.0,14.333333333333334,Team_49
2023,Ligue 1,39,305.95,8187990.0,14.333333333333334,AS Monaco
2023,Ligue 1,38,268.78,8187990.0,14.333333333333334,LOSC Lille
2023,Ligue 1,38,205.6,8187990.0,14.333333333333334,LOSC Lille
2023,Ligue 1,39,157.7,8187990.0,14.333333333333334,AS Monaco
2023,Ligue 1,37,145.58,8187990.0,14.333333333333334,Toulouse FC
2023,Ligue 1,39,145.2,8187990.0,14.333333333333334,AS Monaco
2023,Ligue 1,39,134.55,8187990.0,14.333333333333334,AS Monaco
2023,Ligue 1,45,131.85,8187990.0,14.333333333333334,Team_45
2023,Ligue 1,43,125.9,8187990.0,14.333333333333334,Stade Brest 29
2023,Ligue 1,31,115.15,8187990.0,14.333333333333334,Montpellier HSC
2023,Ligue 1,35,72.5,8187990.0,14.333333333333334,Paris Saint-Germain
2023,Ligue 1,37,65.4,8187990.0,14.333333333333334,Toulouse FC
2023,Ligue 1,36,61.35,8187990.0,14.333333333333334,FC Lorient
2024,Ligue 1,34,1140.0,8551612.0,9.916666666666666,OGC Nice
2024,Ligue 1,37,411.15,8551612.0,9.916666666666666,Toulouse FC
2024,Ligue 1,40,358.0,8551612.0,9.916666666666666,Olympique Marsilya
2024,Ligue 1,40,336.6,8551612.0,9.916666666666666,Olympique Marsilya
2024,Ligue 1,37,309.85,8551612.0,9.916666666666666,Toulouse FC
2024,Ligue 1,42,307.85,8551612.0,9.916666666666666,Olympique Lyon
2024,Ligue 1,43,294.7,8551612.0,9.916666666666666,Stade Brest 29
2024,Ligue 1,41,227.05,8551612.0,9.916666666666666,Le Havre AC
2024,Ligue 1,43,221.45,8551612.0,9.916666666666666,Stade Brest 29
2024,Ligue 1,40,152.5,8551612.0,9.916666666666666,Olympique Marsilya
2024,Ligue 1,34,121.6,8551612.0,9.916666666666666,OGC Nice
2024,Ligue 1,34,114.65,8551612.0,9.916666666666666,OGC Nice
2024,Ligue 1,37,110.65,8551612.0,9.916666666666666,Toulouse FC
2024,Ligue 1,39,86.9,8551612.0,9.916666666666666,AS Monaco
2024,Ligue 1,39,81.6,8551612.0,9.916666666666666,AS Monaco
2024,Ligue 1,42,70.55,8551612.0,9.916666666666666,Olympique Lyon
2024,Ligue 1,40,65.85,8551612.0,9.916666666666666,Olympique Marsilya
2024,Ligue 1,38,51.65,8551612.0,9.916666666666666,LOSC Lille
2015,Süper Lig,40,168.8,2578503.0,8.083333333333334,Galatasaray SK
2015,Süper Lig,36,127.95,2578503.0,8.083333333333334,Fenerbahçe SK
2015,Süper Lig,34,117.23,2578503.0,8.083333333333334,Beşiktaş JK
2015,Süper Lig,50,107.3,2578503.0,8.083333333333334,Trabzonspor
2015,Süper Lig,42,81.0,2578503.0,8.083333333333334,İstanbul Başakşehir FK
2015,Süper Lig,33,55.65,2578503.0,8.083333333333334,Adana Demirspor
2015,Süper Lig,30,54.1,2578503.0,8.083333333333334,Samsunspor
2015,Süper Lig,48,47.55,2578503.0,8.083333333333334,Çaykur Rizespor
2015,Süper Lig,38,44.6,2578503.0,8.083333333333334,Kayserispor
2015,Süper Lig,32,39.35,2578503.0,8.083333333333334,Ankaragücü
2015,Süper Lig,47,38.58,2578503.0,8.083333333333334,Alanyaspor
2015,Süper Lig,40,38.3,2578503.0,8.083333333333334,Galatasaray SK
2015,Süper Lig,36,37.35,2578503.0,8.083333333333334,Fenerbahçe SK
2015,Süper Lig,29,36.65,2578503.0,8.083333333333334,Fatih Karagümrük
2015,Süper Lig,33,36.05,2578503.0,8.083333333333334,Adana Demirspor
2015,Süper Lig,34,34.75,2578503.0,8.083333333333334,Beşiktaş JK
2015,Süper Lig,34,32.05,2578503.0,8.083333333333334,Beşiktaş JK
2015,Süper Lig,35,21.68,2578503.0,8.083333333333334,Konyaspor
2016,Süper Lig,45,136.8,2605602.0,7.583333333333333,Antalyaspor
2016,Süper Lig,38,103.95,2605602.0,7.583333333333333,Kayserispor
2016,Süper Lig,39,88.35,2605602.0,7.583333333333333,Sivasspor
2016,Süper Lig,38,60.0,2605602.0,7.583333333333333,Kayserispor
2016,Süper Lig,32,59.85,2605602.0,7.583333333333333,Ankaragücü
2016,Süper Lig,43,48.3,2605602.0,7.583333333333333,Kasımpaşa
2016,Süper Lig,38,35.7,2605602.0,7.583333333333333,Kayserispor
2016,Süper Lig,47,34.78,2605602.0,7.583333333333333,Alanyaspor
2016,Süper Lig,36,34.35,2605602.0,7.583333333333333,Fenerbahçe SK
2016,Süper Lig,38,33.2,2605602.0,7.583333333333333,Kayserispor
2016,Süper Lig,36,32.55,2605602.0,7.583333333333333,Fenerbahçe SK
2016,Süper Lig,30,31.8,2605602.0,7.583333333333333,Samsunspor
2016,Süper Lig,37,31.78,2605602.0,7.583333333333333,Hatayspor
2016,Süper Lig,37,29.0,2605602.0,7.583333333333333,Hatayspor
2016,Süper Lig,40,28.75,2605602.0,7.583333333333333,Galatasaray SK
2016,Süper Lig,40,24.68,2605602.0,7.583333333333333,Galatasaray SK
2016,Süper Lig,41,22.58,2605602.0,7.583333333333333,Gaziantep FK
2016,Süper Lig,34,15.88,2605602.0,7.583333333333333,Beşiktaş JK
2017,Süper Lig,40,122.55,2441172.0,12.416666666666666,Galatasaray SK
2017,Süper Lig,41,96.05,2441172.0,12.416666666666666,Gaziantep FK
2017,Süper Lig,35,74.93,2441172.0,12.416666666666666,Konyaspor
2017,Süper Lig,34,64.55,2441172.0,12.416666666666666,Beşiktaş JK
2017,Süper Lig,33,51.8,2441172.0,12.416666666666666,Adana Demirspor
2017,Süper Lig,44,31.9,2441172.0,12.416666666666666,Pendikspor
2017,Süper Lig,36,30.15,2441172.0,12.416666666666666,Fenerbahçe SK
2017,Süper Lig,38,29.18,2441172.0,12.416666666666666,Kayserispor
2017,Süper Lig,35,26.28,2441172.0,12.416666666666666,Konyaspor
2017,Süper Lig,43,25.5,2441172.0,12.416666666666666,Kasımpaşa
2017,Süper Lig,37,24.6,2441172.0,12.416666666666666,Hatayspor
2017,Süper Lig,32,23.8,2441172.0,12.416666666666666,Ankaragücü
2017,Süper Lig,35,22.93,2441172.0,12.416666666666666,Konyaspor
2017,Süper Lig,33,22.65,2441172.0,12.416666666666666,Adana Demirspor
2017,Süper Lig,36,18.73,2441172.0,12.416666666666666,Fenerbahçe SK
2017,Süper Lig,32,18.6,2441172.0,12.416666666666666,Ankaragücü
2017,Süper Lig,35,16.9,2441172.0,12.416666666666666,Konyaspor
2017,Süper Lig,44,14.75,2441172.0,12.416666666666666,Pendikspor
2018,Süper Lig,43,129.8,3549563.0,22.25,Kasımpaşa
2018,Süper Lig,47,103.5,3549563.0,22.25,Alanyaspor
2018,Süper Lig,42,77.75,3549563.0,22.25,İstanbul Başakşehir FK
2018,Süper Lig,38,60.3,3549563.0,22.25,Kayserispor
2018,Süper Lig,42,54.63,3549563.0,22.25,İstanbul Başakşehir FK
2018,Süper Lig,34,39.45,3549563.0,22.25,Beşiktaş JK
2018,Süper Lig,35,34.35,3549563.0,22.25,Konyaspor
2018,Süper Lig,45,29.5,3549563.0,22.25,Antalyaspor
2018,Süper Lig,38,28.15,3549563.0,22.25,Kayserispor
2018,Süper Lig,47,24.75,3549563.0,22.25,Alanyaspor
2018,Süper Lig,30,23.1,3549563.0,22.25,Samsunspor
2018,Süper Lig,41,22.53,3549563.0,22.25,Gaziantep FK
2018,Süper Lig,44,21.23,3549563.0,22.25,Pendikspor
2018,Süper Lig,50,21.08,3549563.0,22.25,Trabzonspor
2018,Süper Lig,34,19.38,3549563.0,22.25,Beşiktaş JK
2018,Süper Lig,37,19.25,3549563.0,22.25,Hatayspor
2018,Süper Lig,35,16.03,3549563.0,22.25,Konyaspor
2018,Süper Lig,39,11.78,3549563.0,22.25,Sivasspor
2019,Süper Lig,42,105.13,3120890.0,27.416666666666668,İstanbul Başakşehir FK
2019,Süper Lig,42,87.03,3120890.0,27.416666666666668,İstanbul Başakşehir FK
2019,Süper Lig,39,75.9,3120890.0,27.416666666666668,Sivasspor
2019,Süper Lig,37,63.25,3120890.0,27.416666666666668,Hatayspor
2019,Süper Lig,38,53.85,3120890.0,27.416666666666668,Kayserispor
2019,Süper Lig,48,30.0,3120890.0,27.416666666666668,Çaykur Rizespor
2019,Süper Lig,31,27.3,3120890.0,27.416666666666668,İstanbulspor
2019,Süper Lig,37,22.68,3120890.0,27.416666666666668,Hatayspor
2019,Süper Lig,37,22.33,3120890.0,27.416666666666668,Hatayspor
2019,Süper Lig,58,21.58,3120890.0,27.416666666666668,Team_58
2019,Süper Lig,34,21.3,3120890.0,27.416666666666668,Beşiktaş JK
2019,Süper Lig,38,20.23,3120890.0,27.416666666666668,Kayserispor
2019,Süper Lig,33,20.1,3120890.0,27.416666666666668,Adana Demirspor
2019,Süper Lig,49,19.15,3120890.0,27.416666666666668,Team_49
2019,Süper Lig,37,17.23,3120890.0,27.416666666666668,Hatayspor
2019,Süper Lig,34,15.95,3120890.0,27.416666666666668,Beşiktaş JK
2019,Süper Lig,35,13.75,3120890.0,27.416666666666668,Konyaspor
2019,Süper Lig,46,11.85,3120890.0,27.416666666666668,Team_46
2020,Süper Lig,44,115.45,3134754.5,28.25,Pendikspor
2020,Süper Lig,36,107.63,3134754.5,28.25,Fenerbahçe SK
2020,Süper Lig,35,104.5,3134754.5,28.25,Konyaspor
2020,Süper Lig,43,99.13,3134754.5,28.25,Kasımpaşa
2020,Süper Lig,44,69.23,3134754.5,28.25,Pendikspor
2020,Süper Lig,32,49.68,3134754.5,28.25,Ankaragücü
2020,Süper Lig,39,38.88,3134754.5,28.25,Sivasspor
2020,Süper Lig,44,38.45,3134754.5,28.25,Pendikspor
2020,Süper Lig,42,37.53,3134754.5,28.25,İstanbul Başakşehir FK
2020,Süper Lig,39,36.15,3134754.5,28.25,Sivasspor
2020,Süper Lig,33,30.7,3134754.5,28.25,Adana Demirspor
2020,Süper Lig,42,30.7,3134754.5,28.25,İstanbul Başakşehir FK
2020,Süper Lig,37,30.23,3134754.5,28.25,Hatayspor
2020,Süper Lig,43,29.88,3134754.5,28.25,Kasımpaşa
2020,Süper Lig,40,28.48,3134754.5,28.25,Galatasaray SK
2020,Süper Lig,35,27.48,3134754.5,28.25,Konyaspor
2020,Süper Lig,47,23.03,3134754.5,28.25,Alanyaspor
2020,Süper Lig,42,20.7,3134754.5,28.25,İstanbul Başakşehir FK
2020,Süper Lig,43,16.23,3134754.5,28.25,Kasımpaşa
2020,Süper Lig,47,15.53,3134754.5,28.25,Alanyaspor
2020,Süper Lig,45,14.18,3134754.5,28.25,Antalyaspor
2021,Süper Lig,44,152.13,3148619.0,52.833333333333336,Pendikspor
2021,Süper Lig,46,130.63,3148619.0,52.833333333333336,Team_46
2021,Süper Lig,41,123.88,3148619.0,52.833333333333336,Gaziantep FK
2021,Süper Lig,41,101.53,3148619.0,52.833333333333336,Gaziantep FK
2021,Süper Lig,42,62.88,3148619.0,52.833333333333336,İstanbul Başakşehir FK
2021,Süper Lig,41,52.28,3148619.0,52.833333333333336,Gaziantep FK
2021,Süper Lig,33,46.9,3148619.0,52.833333333333336,Adana Demirspor
2021,Süper Lig,41,46.0,3148619.0,52.833333333333336,Gaziantep FK
2021,Süper Lig,39,43.15,3148619.0,52.833333333333336,Sivasspor
2021,Süper Lig,47,40.9,3148619.0,52.833333333333336,Alanyaspor
2021,Süper Lig,41,37.65,3148619.0,52.833333333333336,Gaziantep FK
2021,Süper Lig,35,36.18,3148619.0,52.833333333333336,Konyaspor
2021,Süper Lig,40,36.15,3148619.0,52.833333333333336,Galatasaray SK
2021,Süper Lig,43,31.7,3148619.0,52.833333333333336,Kasımpaşa
2021,Süper Lig,35,30.58,3148619.0,52.833333333333336,Konyaspor
2021,Süper Lig,35,30.28,3148619.0,52.833333333333336,Konyaspor
2021,Süper Lig,49,24.68,3148619.0,52.833333333333336,Team_49
2021,Süper Lig,43,24.0,3148619.0,52.833333333333336,Kasımpaşa
2021,Süper Lig,49,20.38,3148619.0,52.833333333333336,Team_49
2021,Süper Lig,36,14.25,3148619.0,52.833333333333336,Fenerbahçe SK
2022,Süper Lig,42,202.65,3888609.0,41.41666666666666,İstanbul Başakşehir FK
2022,Süper Lig,43,193.23,3888609.0,41.41666666666666,Kasımpaşa
2022,Süper Lig,47,135.3,3888609.0,41.41666666666666,Alanyaspor
2022,Süper Lig,44,127.7,3888609.0,41.41666666666666,Pendikspor
2022,Süper Lig,43,75.1,3888609.0,41.41666666666666,Kasımpaşa
2022,Süper Lig,44,57.65,3888609.0,41.41666666666666,Pendikspor
2022,Süper Lig,38,48.58,3888609.0,41.41666666666666,Kayserispor
2022,Süper Lig,42,43.28,3888609.0,41.41666666666666,İstanbul Başakşehir FK
2022,Süper Lig,43,41.6,3888609.0,41.41666666666666,Kasımpaşa
2022,Süper Lig,51,40.48,3888609.0,41.41666666666666,Team_51
2022,Süper Lig,40,40.33,3888609.0,41.41666666666666,Galatasaray SK
2022,Süper Lig,47,39.23,3888609.0,41.41666666666666,Alanyaspor
2022,Süper Lig,36,31.05,3888609.0,41.41666666666666,Fenerbahçe SK
2022,Süper Lig,38,28.93,3888609.0,41.41666666666666,Kayserispor
2022,Süper Lig,30,24.1,3888609.0,41.41666666666666,Samsunspor
2022,Süper Lig,34,23.03,3888609.0,41.41666666666666,Beşiktaş JK
2022,Süper Lig,45,18.43,3888609.0,41.41666666666666,Antalyaspor
2022,Süper Lig,36,18.38,3888609.0,41.41666666666666,Fenerbahçe SK
2022,Süper Lig,42,12.05,3888609.0,41.41666666666666,İstanbul Başakşehir FK
2023,Süper Lig,46,255.65,4228303.0,43.91666666666666,Team_46
2023,Süper Lig,55,218.3,4228303.0,43.91666666666666,Team_55
2023,Süper Lig,49,146.88,4228303.0,43.91666666666666,Team_49
2023,Süper Lig,40,118.38,4228303.0,43.91666666666666,Galatasaray SK
2023,Süper Lig,43,54.15,4228303.0,43.91666666666666,Kasımpaşa
2023,Süper Lig,52,53.3,4228303.0,43.91666666666666,Team_52
2023,Süper Lig,41,34.88,4228303.0,43.91666666666666,Gaziantep FK
2023,Süper Lig,42,34.15,4228303.0,43.91666666666666,İstanbul Başakşehir FK
2023,Süper Lig,39,34.05,4228303.0,43.91666666666666,Sivasspor
2023,Süper Lig,43,33.38,4228303.0,43.91666666666666,Kasımpaşa
2023,Süper Lig,37,32.53,4228303.0,43.91666666666666,Hatayspor
2023,Süper Lig,45,32.33,4228303.0,43.91666666666666,Antalyaspor
2023,Süper Lig,42,32.28,4228303.0,43.91666666666666,İstanbul Başakşehir FK
2023,Süper Lig,39,31.48,4228303.0,43.91666666666666,Sivasspor
2023,Süper Lig,47,30.38,4228303.0,43.91666666666666,Alanyaspor
2023,Süper Lig,43,28.98,4228303.0,43.91666666666666,Kasımpaşa
2023,Süper Lig,39,28.9,4228303.0,43.91666666666666,Sivasspor
2023,Süper Lig,38,24.03,4228303.0,43.91666666666666,Kayserispor
2023,Süper Lig,42,23.38,4228303.0,43.91666666666666,İstanbul Başakşehir FK
